step,expert_state,mimicry_error_rad,ee_pos_x,ee_pos_y,ee_pos_z,target_pos_x,target_pos_y,target_pos_z
17,MOVE_TO_PRE_GRASP,0.011960,0.33722094,0.0050753728,0.48468384,0.35,0.011401465,0.4902551
18,MOVE_TO_PRE_GRASP,0.011622,0.33813643,0.0059303506,0.48493978,0.35,0.01275238,0.49080715
19,MOVE_TO_PRE_GRASP,0.011347,0.33897704,0.006846321,0.48523012,0.35,0.014165535,0.49138466
20,MOVE_TO_PRE_GRASP,0.011127,0.33974925,0.007822892,0.4855536,0.35,0.015639283,0.49198693
21,MOVE_TO_PRE_GRASP,0.010959,0.34045884,0.008859678,0.48590904,0.35,0.017171903,0.49261326
22,MOVE_TO_PRE_GRASP,0.010840,0.3411109,0.009956162,0.48629534,0.35,0.01876161,0.49326292
23,MOVE_TO_PRE_GRASP,0.010843,0.34171006,0.011111689,0.4867114,0.35,0.020406552,0.49393514
24,MOVE_TO_PRE_GRASP,0.010820,0.34226054,0.012325477,0.4871562,0.35,0.022104807,0.49462914
25,MOVE_TO_PRE_GRASP,0.010825,0.34276614,0.013596623,0.4876288,0.35,0.0238544,0.49534416
26,MOVE_TO_PRE_GRASP,0.010855,0.34323037,0.014924115,0.4881281,0.35,0.025653286,0.4960793
27,MOVE_TO_PRE_GRASP,0.010903,0.3436564,0.016306827,0.4886532,0.35,0.027499372,0.4968337
28,MOVE_TO_PRE_GRASP,0.010965,0.34404716,0.017743537,0.48920316,0.35,0.029390503,0.49760655
29,MOVE_TO_PRE_GRASP,0.011037,0.34440538,0.019232916,0.48977703,0.35,0.031324472,0.4983969
30,MOVE_TO_PRE_GRASP,0.011115,0.34473357,0.02077354,0.49037385,0.35,0.03329903,0.49920383
31,MOVE_TO_PRE_GRASP,0.011197,0.34503397,0.022363864,0.4909927,0.35,0.03531187,0.5000264
32,MOVE_TO_PRE_GRASP,0.010559,0.34530875,0.024002343,0.49163267,0.35076323,0.037360646,0.5008637
33,MOVE_TO_PRE_GRASP,0.010860,0.34566838,0.025689648,0.4923135,0.35392427,0.03944297,0.50171465
34,MOVE_TO_PRE_GRASP,0.013319,0.3464428,0.02742832,0.49306625,0.35713258,0.041556414,0.5025783
35,MOVE_TO_PRE_GRASP,0.015189,0.34757772,0.029206023,0.49378505,0.36038437,0.043698516,0.50345373
36,MOVE_TO_PRE_GRASP,0.016561,0.3489944,0.03102003,0.49446476,0.3636759,0.045866773,0.5043398
37,MOVE_TO_PRE_GRASP,0.017364,0.35063735,0.032869633,0.49512187,0.36700326,0.04805866,0.50523555
38,MOVE_TO_PRE_GRASP,0.017779,0.352467,0.03475389,0.49577045,0.37036264,0.050271623,0.50613993
39,MOVE_TO_PRE_GRASP,0.017949,0.3544545,0.036671434,0.49641928,0.3737501,0.05250308,0.5070518
40,MOVE_TO_PRE_GRASP,0.017975,0.3565782,0.038620543,0.49707326,0.37716165,0.054750428,0.5079703
41,MOVE_TO_PRE_GRASP,0.017927,0.35882133,0.040599275,0.49773473,0.38059336,0.057011046,0.5088941
42,MOVE_TO_PRE_GRASP,0.017848,0.36117047,0.04260552,0.49840462,0.38404122,0.059282303,0.50982225
43,MOVE_TO_PRE_GRASP,0.017774,0.3636145,0.044637065,0.49908307,0.3875012,0.061561547,0.5107537
44,MOVE_TO_PRE_GRASP,0.017723,0.36614382,0.046691623,0.49976984,0.3909693,0.063846126,0.51168734
45,MOVE_TO_PRE_GRASP,0.017711,0.36874998,0.048766807,0.5004643,0.39444143,0.066133365,0.51262206
46,MOVE_TO_PRE_GRASP,0.017745,0.37142527,0.050860368,0.5011659,0.39791358,0.068420604,0.5135568
47,MOVE_TO_PRE_GRASP,0.017831,0.37416267,0.0529698,0.50187397,0.40138164,0.07070518,0.51449037
48,MOVE_TO_PRE_GRASP,0.017968,0.3769555,0.055092636,0.5025877,0.40484163,0.07298443,0.5154218
49,MOVE_TO_PRE_GRASP,0.018169,0.37979746,0.05722643,0.5033063,0.4082895,0.075255685,0.51635003
50,MOVE_TO_PRE_GRASP,0.018427,0.38268247,0.059368726,0.50402915,0.41172123,0.0775163,0.51727384
51,MOVE_TO_PRE_GRASP,0.018742,0.3856047,0.061517037,0.5047554,0.4151328,0.07976365,0.51819223
52,MOVE_TO_PRE_GRASP,0.019115,0.38855857,0.063668884,0.5054842,0.41852024,0.08199511,0.5191042
53,MOVE_TO_PRE_GRASP,0.019543,0.3915386,0.065821774,0.506215,0.42187962,0.08420807,0.5200085
54,MOVE_TO_PRE_GRASP,0.020030,0.3945394,0.06797323,0.50694686,0.425207,0.08639996,0.5209043
55,MOVE_TO_PRE_GRASP,0.020569,0.39755583,0.07012077,0.5076791,0.4284985,0.08856822,0.5217904
56,MOVE_TO_PRE_GRASP,0.021157,0.40058288,0.07226194,0.50841105,0.4317503,0.09071031,0.52266574
57,MOVE_TO_PRE_GRASP,0.021785,0.40361556,0.07439426,0.5091418,0.4349586,0.09282376,0.52352947
58,MOVE_TO_PRE_GRASP,0.022463,0.4066491,0.07651531,0.50987077,0.43811965,0.094906084,0.52438045
59,MOVE_TO_PRE_GRASP,0.023176,0.40967885,0.07862269,0.5105971,0.4412298,0.09695486,0.5252177
60,MOVE_TO_PRE_GRASP,0.023920,0.41270015,0.08071398,0.5113202,0.44428536,0.0989677,0.52604026
61,MOVE_TO_PRE_GRASP,0.024689,0.4157086,0.0827868,0.51203924,0.44728282,0.100942254,0.5268472
62,MOVE_TO_PRE_GRASP,0.025474,0.41869986,0.08483881,0.51275367,0.45021868,0.10287623,0.52763754
63,MOVE_TO_PRE_GRASP,0.026283,0.42166966,0.08686769,0.51346266,0.4530895,0.10476736,0.5284104
64,MOVE_TO_PRE_GRASP,0.027097,0.4246139,0.088871166,0.51416564,0.45589194,0.10661344,0.5291648
65,MOVE_TO_PRE_GRASP,0.027923,0.42752856,0.090847015,0.51486194,0.45862272,0.10841233,0.52989995
66,MOVE_TO_PRE_GRASP,0.028746,0.4304097,0.092793025,0.515551,0.46127868,0.11016192,0.5306149
67,MOVE_TO_PRE_GRASP,0.029555,0.43325356,0.09470704,0.5162321,0.4638567,0.11186018,0.53130895
68,MOVE_TO_PRE_GRASP,0.030367,0.43605646,0.096586965,0.51690465,0.46635377,0.11350512,0.53198117
69,MOVE_TO_PRE_GRASP,0.031132,0.43881482,0.09843073,0.5175681,0.46876705,0.115094826,0.53263086
70,MOVE_TO_PRE_GRASP,0.031881,0.44152516,0.1002363,0.5182219,0.47109362,0.11662745,0.5332572
71,MOVE_TO_PRE_GRASP,0.032592,0.44418415,0.102001704,0.5188656,0.47333083,0.118101195,0.53385943
72,MOVE_TO_PRE_GRASP,0.033271,0.44678855,0.10372504,0.5194985,0.47547606,0.119514346,0.53443694
73,MOVE_TO_PRE_GRASP,0.033887,0.4493352,0.10540445,0.52012026,0.4775268,0.12086526,0.534989
74,MOVE_TO_PRE_GRASP,0.034462,0.4518211,0.10703813,0.5207303,0.47948068,0.122152366,0.535515
75,MOVE_TO_PRE_GRASP,0.034974,0.45424333,0.10862433,0.5213282,0.4813354,0.12337415,0.5360143
76,MOVE_TO_PRE_GRASP,0.035420,0.45659912,0.11016136,0.5219136,0.4830888,0.12452919,0.5364863
77,MOVE_TO_PRE_GRASP,0.035783,0.45888576,0.111647576,0.5224859,0.48473886,0.12561615,0.5369305
78,MOVE_TO_PRE_GRASP,0.036076,0.46110064,0.113081425,0.5230448,0.48628363,0.12663375,0.53734636
79,MOVE_TO_PRE_GRASP,0.036286,0.46324134,0.11446137,0.52358997,0.4877213,0.12758082,0.53773344
80,MOVE_TO_PRE_GRASP,0.036409,0.46530545,0.115785986,0.5241209,0.4890502,0.12845623,0.5380912
81,MOVE_TO_PRE_GRASP,0.036441,0.46729073,0.11705387,0.52463734,0.49026883,0.12925899,0.53841925
82,MOVE_TO_PRE_GRASP,0.036375,0.46919504,0.11826369,0.5251389,0.4913757,0.12998813,0.5387172
83,MOVE_TO_PRE_GRASP,0.036215,0.4710163,0.119414195,0.5256253,0.49236956,0.13064283,0.5389848
84,MOVE_TO_PRE_GRASP,0.035956,0.4727525,0.12050417,0.52609617,0.49324924,0.13122231,0.5392216
85,MOVE_TO_PRE_GRASP,0.035599,0.47440192,0.12153248,0.5265511,0.49401373,0.1317259,0.53942734
86,MOVE_TO_PRE_GRASP,0.035134,0.4759627,0.12249805,0.52699,0.4946621,0.13215302,0.5396019
87,PREPARE_GRIPPER,0.034576,0.47743323,0.123399876,0.5274124,0.49519363,0.13250315,0.539745
88,PREPARE_GRIPPER,0.063348,0.47881195,0.124237,0.5278181,0.47881195,0.124237,0.5278181
89,PREPARE_GRIPPER,0.046021,0.47868437,0.12414107,0.5266303,0.47881195,0.124237,0.5278181
90,PREPARE_GRIPPER,0.032774,0.47801274,0.12370154,0.52573156,0.47881195,0.124237,0.5278181
91,PREPARE_GRIPPER,0.023571,0.47759658,0.12342105,0.52526003,0.47881195,0.124237,0.5278181
92,PREPARE_GRIPPER,0.017185,0.4773567,0.12327404,0.5249606,0.47881195,0.124237,0.5278181
93,DESCEND_TO_GRASP,0.012755,0.47723544,0.12321524,0.5247392,0.47881195,0.124237,0.5278181
94,DESCEND_TO_GRASP,0.069181,0.47719303,0.12320998,0.52456194,0.48227656,0.12587066,0.49511576
95,DESCEND_TO_GRASP,0.051614,0.47785416,0.12351123,0.5221898,0.4826946,0.12608947,0.49269417
96,DESCEND_TO_GRASP,0.040039,0.4790033,0.124020845,0.51773614,0.483476,0.12649845,0.48816794
97,DESCEND_TO_GRASP,0.032501,0.48007193,0.12447229,0.5130321,0.48429587,0.12692755,0.4834189
98,DESCEND_TO_GRASP,0.027198,0.48107442,0.1248873,0.508495,0.48508552,0.12734085,0.4788449
99,DESCEND_TO_GRASP,0.023464,0.4820191,0.12528886,0.5041673,0.48583844,0.12773494,0.4744835
100,DESCEND_TO_GRASP,0.020844,0.4829137,0.12568462,0.5000141,0.48656085,0.12811305,0.47029898
101,DESCEND_TO_GRASP,0.019055,0.4837654,0.12607533,0.49599293,0.48726,0.12847897,0.4662492
102,DESCEND_TO_GRASP,0.017856,0.48458076,0.12646009,0.4920685,0.48794192,0.12883587,0.46229923
103,DESCEND_TO_GRASP,0.017064,0.4853653,0.12683824,0.48821384,0.48861125,0.1291862,0.45842215
104,DESCEND_TO_GRASP,0.016546,0.48612365,0.12720972,0.48440897,0.48927143,0.12953174,0.454598
105,DESCEND_TO_GRASP,0.016212,0.48685953,0.12757489,0.4806391,0.4899251,0.12987384,0.45081183
106,DESCEND_TO_GRASP,0.016008,0.48757604,0.12793423,0.47689328,0.49057406,0.13021353,0.44705257
107,DESCEND_TO_GRASP,0.015907,0.48827568,0.1282884,0.47316352,0.49121982,0.1305515,0.44331205
108,DESCEND_TO_GRASP,0.015921,0.48896047,0.12863795,0.46944386,0.4918634,0.13088836,0.43958414
109,DESCEND_TO_GRASP,0.016156,0.48963216,0.12898347,0.46572998,0.49250558,0.13122447,0.43586433
110,DESCEND_TO_GRASP,0.017597,0.49029213,0.12932543,0.46201867,0.49314696,0.13156015,0.43214923
111,DESCEND_TO_GRASP,0.017886,0.49094164,0.12966427,0.45830756,0.49378794,0.13189563,0.42843634
112,DESCEND_TO_GRASP,0.016646,0.49158174,0.13000037,0.45459503,0.49442884,0.13223109,0.4247239
113,DESCEND_TO_GRASP,0.014951,0.49221328,0.130334,0.4508798,0.49506992,0.13256662,0.4210105
114,DESCEND_TO_GRASP,0.014904,0.4928371,0.13066547,0.44716105,0.49571133,0.13290232,0.41729516
115,DESCEND_TO_GRASP,0.013178,0.49345392,0.13099498,0.44343817,0.49614087,0.13312714,0.41480705
116,DESCEND_TO_GRASP,0.013258,0.4940058,0.1313006,0.43982,0.49614087,0.13312714,0.41480705
117,GRASP,0.013456,0.49438947,0.1315385,0.43658763,0.49614087,0.13312714,0.41480705
118,GRASP,0.049793,0.49467808,0.13172477,0.43385506,0.49467808,0.13172477,0.43385506
119,GRASP,0.035438,0.49444705,0.13165584,0.43258038,0.49444705,0.13165584,0.43258038
120,GRASP,0.026613,0.4942227,0.13147347,0.4327487,0.4942227,0.13147347,0.4327487
121,GRASP,0.020898,0.49410513,0.13138263,0.4332632,0.49410513,0.13138263,0.4332632
122,GRASP,0.016552,0.49401206,0.13131739,0.43361264,0.49401206,0.13131739,0.43361264
123,GRASP,0.013149,0.49393538,0.13126853,0.43376142,0.49393538,0.13126853,0.43376142
124,GRASP,0.010485,0.49386734,0.13123268,0.43374285,0.49386734,0.13123268,0.43374285
125,GRASP,0.008425,0.4938072,0.13120162,0.43359497,0.4938072,0.13120162,0.43359497
126,LIFT,0.006872,0.4937575,0.13117458,0.43335387,0.4937575,0.13117458,0.43335387
127,LIFT,0.067700,0.4937319,0.13116206,0.43310896,0.4937319,0.13116206,0.46310896
128,LIFT,0.050085,0.49304017,0.13096242,0.43411916,0.4937319,0.13116206,0.46411917
129,LIFT,0.038380,0.49252576,0.13077493,0.43717095,0.4937319,0.13116206,0.46717095
130,LIFT,0.031372,0.4922399,0.13067915,0.44092992,0.4937319,0.13116206,0.47092992
131,LIFT,0.026488,0.49200493,0.13064714,0.44462347,0.4937319,0.13116206,0.47462347
132,LIFT,0.023012,0.49179184,0.13060118,0.44807705,0.4937319,0.13116206,0.47807705
133,LIFT,0.020714,0.49159932,0.13055803,0.45133838,0.4937319,0.13116206,0.48133838
134,LIFT,0.019356,0.49142355,0.13051943,0.45445117,0.4937319,0.13116206,0.48445117
135,LIFT,0.018696,0.49126175,0.13048854,0.45745358,0.4937319,0.13116206,0.48745358
136,LIFT,0.018513,0.49111402,0.13045067,0.460361,0.4937319,0.13116206,0.490361
137,LIFT,0.018642,0.49097794,0.13041252,0.46320024,0.4937319,0.13116206,0.49320024
138,LIFT,0.018963,0.4908523,0.13037603,0.46598777,0.4937319,0.13116206,0.49598777
139,LIFT,0.019390,0.490736,0.13034138,0.46873453,0.4937319,0.13116206,0.49873453
140,LIFT,0.019877,0.4906272,0.13030764,0.47144827,0.4937319,0.13116206,0.5014483
141,LIFT,0.020227,0.49052528,0.13027506,0.47413576,0.4937319,0.13116206,0.50386226
142,LIFT,0.020000,0.4904369,0.13024643,0.47677773,0.4937319,0.13116206,0.50386226
143,MOVE_TO_GOAL,0.020317,0.49042267,0.13023736,0.4791504,0.4937319,0.13116206,0.50386226
144,MOVE_TO_GOAL,0.081358,0.4904455,0.1302423,0.4811598,0.47671393,0.104726516,0.48893082
145,MOVE_TO_GOAL,0.059647,0.48924497,0.12806295,0.48132572,0.4755943,0.10264606,0.48956445
146,MOVE_TO_GOAL,0.044270,0.48734644,0.1241454,0.48113832,0.47369367,0.09911432,0.49064007
147,MOVE_TO_GOAL,0.033948,0.48564732,0.12024556,0.48132393,0.47179747,0.09559083,0.49171317
148,MOVE_TO_GOAL,0.027103,0.48400635,0.11658631,0.48180106,0.46997255,0.092199795,0.49274594
149,MOVE_TO_GOAL,0.022543,0.48238984,0.11317277,0.48247254,0.46822536,0.088953204,0.4937347
150,MOVE_TO_GOAL,0.019548,0.48080024,0.10992425,0.4832854,0.4665313,0.08580533,0.4946934
151,MOVE_TO_GOAL,0.017592,0.4792323,0.10679186,0.48418283,0.46487698,0.082731254,0.49562964
152,MOVE_TO_GOAL,0.016314,0.47768092,0.1037408,0.4851247,0.46325248,0.07971267,0.49654898
153,MOVE_TO_GOAL,0.015475,0.4761417,0.10074583,0.4860866,0.46165,0.076734975,0.49745587
154,MOVE_TO_GOAL,0.014920,0.47461107,0.09778878,0.48705488,0.46006334,0.07378666,0.49835378
155,MOVE_TO_GOAL,0.014550,0.47308597,0.094857275,0.48802242,0.45848787,0.07085914,0.49924538
156,MOVE_TO_GOAL,0.014299,0.47156385,0.09195082,0.48899096,0.45692265,0.06795067,0.5001312
157,MOVE_TO_GOAL,0.014137,0.47004122,0.089049906,0.4899497,0.45536065,0.06504818,0.5010151
158,MOVE_TO_GOAL,0.014036,0.46851984,0.08615325,0.4908986,0.45380172,0.062151417,0.5018974
159,MOVE_TO_GOAL,0.013975,0.46699506,0.08326196,0.49184248,0.4522448,0.059258327,0.5027785
160,MOVE_TO_GOAL,0.013942,0.46546733,0.08037495,0.49278098,0.45068952,0.056368366,0.50365865
161,MOVE_TO_GOAL,0.013930,0.46393615,0.07748908,0.493714,0.44913462,0.05347909,0.5045386
162,MOVE_TO_GOAL,0.013934,0.46240136,0.07460467,0.49464327,0.44757998,0.050590295,0.5054184
163,MOVE_TO_GOAL,0.013950,0.46086207,0.07171985,0.49556816,0.44602478,0.047700416,0.50629854
164,MOVE_TO_GOAL,0.013974,0.45931798,0.06883395,0.49648798,0.44446874,0.044809002,0.50717914
165,MOVE_TO_GOAL,0.014005,0.45776978,0.065947525,0.49740416,0.44291207,0.041916415,0.5080601
166,MOVE_TO_GOAL,0.014040,0.45621726,0.06306046,0.4983176,0.44135454,0.03902228,0.50894153
167,MOVE_TO_GOAL,0.014079,0.4546605,0.060171552,0.49922755,0.43979585,0.036125936,0.5098236
168,MOVE_TO_GOAL,0.014120,0.4530997,0.057281505,0.50013524,0.43823615,0.03322769,0.5107063
169,MOVE_TO_GOAL,0.014164,0.451535,0.054389976,0.50104076,0.43667528,0.030327328,0.51158965
170,MOVE_TO_GOAL,0.014209,0.44996652,0.051496617,0.50194407,0.4351132,0.027424667,0.51247364
171,MOVE_TO_GOAL,0.014255,0.44839445,0.048601177,0.5028452,0.4335498,0.024519572,0.5133584
172,MOVE_TO_GOAL,0.014303,0.44681895,0.0457036,0.5037444,0.43198505,0.02161203,0.51424396
173,MOVE_TO_GOAL,0.014351,0.44524002,0.04280413,0.5046423,0.43041903,0.018702067,0.5151302
174,MOVE_TO_GOAL,0.014400,0.44365808,0.039901342,0.5055377,0.4288514,0.015789092,0.5160174
175,MOVE_TO_GOAL,0.014449,0.44207305,0.036997493,0.506433,0.4272827,0.012874152,0.5169051
176,MOVE_TO_GOAL,0.014500,0.44048512,0.0340893,0.5073252,0.42571205,0.009955635,0.517794
177,MOVE_TO_GOAL,0.014551,0.43889433,0.031180067,0.5082177,0.4241404,0.007035182,0.51868343
178,MOVE_TO_GOAL,0.014604,0.43730095,0.02826797,0.509109,0.4225672,0.004111907,0.51957375
179,MOVE_TO_GOAL,0.014653,0.43570498,0.025353024,0.509999,0.42099252,0.0011858603,0.5204649
180,MOVE_TO_GOAL,0.011917,0.4341065,0.0224355,0.51088816,0.42004696,-0.00057114905,0.521
181,MOVE_TO_GOAL,0.006725,0.43260297,0.019646604,0.5117615,0.42004696,-0.00057114905,0.521
182,PREPARE_PLACE,0.005041,0.43132544,0.017229514,0.5125517,0.42004696,-0.00057114905,0.521
183,PREPARE_PLACE,0.044088,0.4302314,0.015221301,0.5131957,0.42004696,-0.00057114905,0.54
184,PREPARE_PLACE,0.029135,0.4288799,0.013489622,0.5149824,0.42004696,-0.00057114905,0.54
185,PREPARE_PLACE,0.017578,0.42779964,0.011998852,0.5178122,0.42004696,-0.00057114905,0.54
186,PREPARE_PLACE,0.010054,0.4269011,0.010720774,0.5203584,0.42004696,-0.00057114905,0.54
187,PREPARE_PLACE,0.005776,0.426141,0.009616572,0.52241033,0.42004696,-0.00057114905,0.54
188,PREPARE_PLACE,0.004229,0.4254872,0.008648554,0.52403677,0.42004696,-0.00057114905,0.54
189,PREPARE_PLACE,0.004335,0.42491663,0.0077893487,0.5253467,0.42004696,-0.00057114905,0.54
190,PREPARE_PLACE,0.004787,0.42441246,0.0070175896,0.5264279,0.42004696,-0.00057114905,0.54
191,DESCEND_TO_PLACE,0.005060,0.42396325,0.0063214954,0.5273445,0.42004696,-0.00057114905,0.54
192,DESCEND_TO_PLACE,0.093108,0.42356035,0.005692767,0.5281409,0.42236847,0.0035677974,0.49824
193,DESCEND_TO_PLACE,0.068401,0.4237036,0.0055695404,0.5266411,0.42230895,0.0034616967,0.49674705
194,DESCEND_TO_PLACE,0.051097,0.42430237,0.0056648585,0.5221314,0.4221316,0.0031454833,0.49229753
195,DESCEND_TO_PLACE,0.039833,0.42468965,0.0056640115,0.51716965,0.42193574,0.0027962793,0.4873838
196,DESCEND_TO_PLACE,0.031618,0.42492703,0.0055314926,0.51244783,0.42174876,0.0024629296,0.48269317
197,AWAIT_STABLE_PLACEMENT,0.025470,0.425052,0.005302165,0.50803304,0.4215735,0.0021504534,0.47829625
198,AWAIT_STABLE_PLACEMENT,0.098286,0.42509803,0.0050160023,0.5038727,0.42004696,-0.00057114905,0.44
199,AWAIT_STABLE_PLACEMENT,0.060842,0.4252272,0.0044187354,0.49771902,0.42004696,-0.00057114905,0.44
200,AWAIT_STABLE_PLACEMENT,0.031592,0.4253413,0.0037571692,0.48997733,0.42004696,-0.00057114905,0.44
201,AWAIT_STABLE_PLACEMENT,0.013826,0.42523384,0.003204833,0.48314315,0.42004696,-0.00057114905,0.44
202,AWAIT_STABLE_PLACEMENT,0.008914,0.4250327,0.002759303,0.47758862,0.42004696,-0.00057114905,0.44
203,AWAIT_STABLE_PLACEMENT,0.012807,0.4247925,0.0023952767,0.47310165,0.42004696,-0.00057114905,0.44
204,AWAIT_STABLE_PLACEMENT,0.016319,0.42453906,0.0020906187,0.46940815,0.42004696,-0.00057114905,0.44
205,AWAIT_STABLE_PLACEMENT,0.018337,0.42428327,0.0018295451,0.46629313,0.42004696,-0.00057114905,0.44
206,RELEASE,0.019213,0.4240309,0.0016041256,0.4636078,0.42004696,-0.00057114905,0.44
207,RELEASE,0.075871,0.4237827,0.0014008975,0.46124232,0.4237827,0.0014008975,0.46124232
208,RELEASE,0.055970,0.42339072,0.0014688291,0.46021226,0.4237827,0.0014008975,0.46124232
209,RELEASE,0.039390,0.423348,0.0016145459,0.4608698,0.4237827,0.0014008975,0.46124232
210,RELEASE,0.027965,0.42340055,0.0017085563,0.46158868,0.4237827,0.0014008975,0.46124232
211,RELEASE,0.020155,0.4234487,0.0017537201,0.4620047,0.4237827,0.0014008975,0.46124232
212,RELEASE,0.014828,0.42347986,0.0017659985,0.46214443,0.4237827,0.0014008975,0.46124232
213,RELEASE,0.011175,0.42349437,0.0017602345,0.46209633,0.4237827,0.0014008975,0.46124232
214,RETRACT,0.008663,0.4234966,0.0017440285,0.46193582,0.4237827,0.0014008975,0.46124232
215,RETRACT,0.009825,0.42349023,0.0017225111,0.46171454,0.42349023,0.0017225111,0.46179911
216,RETRACT,0.007252,0.42351657,0.0017299126,0.46154258,0.42349023,0.0017225111,0.4620526
217,RETRACT,0.006017,0.42352712,0.0017470896,0.46153736,0.42349023,0.0017225111,0.46247414
218,RETRACT,0.006005,0.42351243,0.001758962,0.46154505,0.42349023,0.0017225111,0.4630623
219,RETRACT,0.006565,0.4234774,0.001764523,0.46156624,0.42349023,0.0017225111,0.46381506
220,RETRACT,0.007281,0.42342794,0.0017655813,0.4616328,0.42349023,0.0017225111,0.4647299
221,RETRACT,0.007988,0.42336828,0.0017638478,0.4617731,0.42349023,0.0017225111,0.46580374
222,RETRACT,0.008642,0.42330116,0.0017605236,0.46200693,0.42349023,0.0017225111,0.4670329
223,RETRACT,0.009234,0.42322838,0.001756383,0.46234694,0.42349023,0.0017225111,0.46841326
224,RETRACT,0.009767,0.42315102,0.001751907,0.46280092,0.42349023,0.0017225111,0.46994016
225,RETRACT,0.010244,0.4230698,0.0017473344,0.46337342,0.42349023,0.0017225111,0.47160837
226,RETRACT,0.010671,0.42298526,0.0017429629,0.46406686,0.42349023,0.0017225111,0.4734123
227,RETRACT,0.011051,0.42289776,0.0017388329,0.46488225,0.42349023,0.0017225111,0.47534585
228,RETRACT,0.011388,0.42280763,0.0017349487,0.46581945,0.42349023,0.0017225111,0.47740245
229,RETRACT,0.011684,0.4227152,0.0017313367,0.4668774,0.42349023,0.0017225111,0.47957516
230,RETRACT,0.011942,0.42262074,0.0017280029,0.46805444,0.42349023,0.0017225111,0.4818566
231,RETRACT,0.012163,0.42252448,0.0017249387,0.46934822,0.42349023,0.0017225111,0.4842391
232,RETRACT,0.012350,0.42242676,0.001722129,0.4707558,0.42349023,0.0017225111,0.48671454
233,RETRACT,0.012506,0.42232782,0.0017195562,0.47227362,0.42349023,0.0017225111,0.4892746
234,RETRACT,0.012632,0.42222792,0.0017172025,0.47389773,0.42349023,0.0017225111,0.49191055
235,RETRACT,0.012733,0.42212737,0.001715051,0.4756237,0.42349023,0.0017225111,0.49461353
236,RETRACT,0.012812,0.42202643,0.001713086,0.4774466,0.42349023,0.0017225111,0.4973744
237,RETRACT,0.012871,0.42192543,0.0017112935,0.47936103,0.42349023,0.0017225111,0.50018376
238,RETRACT,0.012916,0.42182466,0.0017096577,0.48136136,0.42349023,0.0017225111,0.50303215
239,RETRACT,0.012952,0.4217245,0.0017081668,0.48344147,0.42349023,0.0017225111,0.5059099
240,RETRACT,0.012983,0.42162523,0.0017068292,0.48559496,0.42349023,0.0017225111,0.5088073
241,RETRACT,0.013014,0.4215272,0.0017056199,0.48781508,0.42349023,0.0017225111,0.5117145
242,RETRACT,0.013051,0.42143077,0.0017045276,0.49009487,0.42349023,0.0017225111,0.5146218
243,RETRACT,0.013097,0.42133623,0.0017035459,0.49242708,0.42349023,0.0017225111,0.5175192
244,RETRACT,0.013159,0.42124397,0.0017026679,0.49480426,0.42349023,0.0017225111,0.52039695
245,RETRACT,0.013241,0.42115444,0.0017018877,0.49721885,0.42349023,0.0017225111,0.52324533
246,RETRACT,0.013344,0.42106804,0.0017011993,0.49966305,0.42349023,0.0017225111,0.5260547
247,RETRACT,0.013473,0.42098516,0.0017005975,0.502129,0.42349023,0.0017225111,0.52881557
