step,expert_state,mimicry_error_rad,ee_pos_x,ee_pos_y,ee_pos_z,target_pos_x,target_pos_y,target_pos_z
242,RETRACT,0.010334,0.55652237,0.12830606,0.4630294,0.55624706,0.12839113,0.47112557
243,RETRACT,0.010338,0.5564151,0.12828483,0.46353918,0.55624706,0.12839113,0.4727938
244,RETRACT,0.010371,0.5562952,0.12826028,0.46417528,0.55624706,0.12839113,0.47459772
245,RETRACT,0.010462,0.55616415,0.12823293,0.46493798,0.55624706,0.12839113,0.47653127
246,RETRACT,0.010645,0.556023,0.12820323,0.46582657,0.55624706,0.12839113,0.47858787
247,RETRACT,0.010928,0.55587286,0.12817135,0.46683946,0.55624706,0.12839113,0.48076057
248,RETRACT,0.011347,0.55571455,0.12813745,0.4679744,0.55624706,0.12839113,0.48304203
249,RETRACT,0.011909,0.555549,0.12810168,0.46922854,0.55624706,0.12839113,0.48542452
250,RETRACT,0.012608,0.555377,0.12806423,0.47059852,0.55624706,0.12839113,0.48789996
251,RETRACT,0.013462,0.55519944,0.1280253,0.47208044,0.55624706,0.12839113,0.49046
252,RETRACT,0.014452,0.55501693,0.12798503,0.47366995,0.55624706,0.12839113,0.49309596
253,RETRACT,0.015580,0.55483025,0.12794362,0.47536224,0.55624706,0.12839113,0.49579895
254,RETRACT,0.016833,0.55464023,0.12790123,0.47715208,0.55624706,0.12839113,0.4985598
255,RETRACT,0.018204,0.55444753,0.12785801,0.47903386,0.55624706,0.12839113,0.5013692
256,RETRACT,0.019680,0.5542528,0.12781417,0.4810016,0.55624706,0.12839113,0.50421757
257,RETRACT,0.021254,0.55405694,0.12776987,0.48304898,0.55624706,0.12839113,0.50709534
258,RETRACT,0.022911,0.55386066,0.12772515,0.48516935,0.55624706,0.12839113,0.5099927
259,RETRACT,0.024646,0.5536646,0.1276803,0.4873558,0.55624706,0.12839113,0.51289994
260,RETRACT,0.026446,0.5534695,0.12763548,0.48960114,0.55624706,0.12839113,0.5158072
261,RETRACT,0.028300,0.553276,0.12759085,0.491898,0.55624706,0.12839113,0.5187046
262,RETRACT,0.030198,0.55308485,0.12754658,0.4942388,0.55624706,0.12839113,0.52158237
263,RETRACT,0.032127,0.55289686,0.12750286,0.49661586,0.55624706,0.12839113,0.52443075
264,RETRACT,0.034076,0.55271274,0.12745985,0.49902132,0.55624706,0.12839113,0.5272401
265,RETRACT,0.036030,0.55253327,0.12741774,0.50144726,0.55624706,0.12839113,0.530001
266,RETRACT,0.037977,0.5523593,0.12737675,0.5038858,0.55624706,0.12839113,0.53270394
267,RETRACT,0.039899,0.5521916,0.12733707,0.50632894,0.55624706,0.12839113,0.5353399
268,RETRACT,0.041782,0.55203104,0.12729888,0.50876874,0.55624706,0.12839113,0.5379
269,RETRACT,0.043611,0.5518784,0.12726238,0.5111972,0.55624706,0.12839113,0.5403754
270,RETRACT,0.045367,0.5517345,0.1272278,0.51360655,0.55624706,0.12839113,0.54275787
271,RETRACT,0.047032,0.55160016,0.12719528,0.5159889,0.55624706,0.12839113,0.54503936
272,RETRACT,0.048589,0.5514762,0.12716505,0.5183367,0.55624706,0.12839113,0.54721206
273,RETRACT,0.050019,0.55136335,0.1271373,0.5206425,0.55624706,0.12839113,0.54926866
274,RETRACT,0.051303,0.5512625,0.12711227,0.522899,0.55624706,0.12839113,0.5512022
275,RETRACT,0.052423,0.55117446,0.12709013,0.525099,0.55624706,0.12839113,0.5530061
276,RETRACT,0.053360,0.55109996,0.12707105,0.5272356,0.55624706,0.12839113,0.5546743
277,RETRACT,0.054099,0.55103976,0.12705527,0.52930236,0.55624706,0.12839113,0.5562012
278,RETRACT,0.054624,0.5509946,0.12704293,0.53129274,0.55624706,0.12839113,0.5575816
279,RETRACT,0.054919,0.5509651,0.12703423,0.5332006,0.55624706,0.12839113,0.5588108
280,RETRACT,0.054973,0.5509519,0.12702931,0.53502035,0.55624706,0.12839113,0.5598846
281,RETRACT,0.054775,0.55095565,0.12702833,0.5367463,0.55624706,0.12839113,0.5607994
282,RETRACT,0.054318,0.55097693,0.12703145,0.53837335,0.55624706,0.12839113,0.56155217
283,DONE,0.053596,0.5510161,0.12703876,0.5398966,0.55624706,0.12839113,0.56214035
