Episode,Step,Phase,IsGrasped,EE_X,EE_Y,EE_Z,Pred_X,Pred_Y,Pred_Z,Pred_Qx,Pred_Qy,Pred_Qz,Pred_Qw,GripLogit,GripCmd
0,48,0,0,0.5308578014373779,0.2015557438135147,0.4713461101055145,0.5095173716545105,0.1546580046415329,0.42911723256111145,0.9668577313423157,-0.2553125023841858,-0.0005405910196714103,0.0011541703715920448,-4.7146,1.0
0,49,0,0,0.5242165327072144,0.20388002693653107,0.45928722620010376,0.49725204706192017,0.11042081564664841,0.4233897626399994,0.9594628810882568,-0.28183308243751526,-0.00047247097245417535,0.0009602905483916402,-5.2170,1.0
0,50,0,0,0.5167304873466492,0.20227324962615967,0.4478386640548706,0.492110013961792,0.08340887725353241,0.42294102907180786,0.9569388628005981,-0.29028770327568054,-0.0006782617419958115,0.0008154292008839548,-5.4350,1.0
0,51,0,0,0.5091862082481384,0.19698598980903625,0.43739384412765503,0.48826003074645996,0.054364558309316635,0.42241165041923523,0.954102635383606,-0.29947781562805176,-0.0008248360827565193,0.0007285341271199286,-5.6746,1.0
0,52,0,0,0.501792848110199,0.18803150951862335,0.428041011095047,0.48523998260498047,0.020505648106336594,0.4218558371067047,0.9507721662521362,-0.3098888695240021,-0.0009418496629223228,0.0005903075798414648,-5.8597,1.0
0,53,0,0,0.4944556951522827,0.17531287670135498,0.4197785556316376,0.4819851517677307,-0.02375802770256996,0.4237813353538513,0.9507397413253784,-0.3099879324436188,-0.0011411395389586687,0.00039588770596310496,-6.1041,1.0
0,54,0,0,0.48686498403549194,0.1586427390575409,0.4125452935695648,0.48062121868133545,-0.07304228842258453,0.4293159544467926,0.9580410122871399,-0.2866255044937134,-0.0017285399371758103,0.0003186732647009194,-6.3681,1.0
0,55,0,0,0.4789666533470154,0.137966588139534,0.40633633732795715,0.47590741515159607,-0.12704363465309143,0.43127909302711487,0.9654079675674438,-0.2607310116291046,-0.00260338862426579,-0.00010585550626274198,-6.6263,1.0
0,56,0,0,0.47183147072792053,0.11359322816133499,0.4022139012813568,0.4749804139137268,-0.16300758719444275,0.43327781558036804,0.9747723340988159,-0.22317378222942352,-0.0035092122852802277,-0.000427860562922433,-6.7565,1.0
0,57,0,0,0.4657357335090637,0.08572693914175034,0.4006733298301697,0.4777795076370239,-0.17338725924491882,0.43590691685676575,0.983457088470459,-0.18108826875686646,-0.00434080557897687,-0.0006683487445116043,-6.6040,1.0
0,58,0,0,0.46237078309059143,0.055652402341365814,0.40150541067123413,0.4897337257862091,-0.1556931585073471,0.4390820264816284,0.990189254283905,-0.13965457677841187,-0.004615403711795807,-0.0007272589136846364,-6.2170,1.0
0,59,0,0,0.46281641721725464,0.0245710127055645,0.4041122794151306,0.5092574954032898,-0.14253126084804535,0.4411136507987976,0.996604323387146,-0.08221641182899475,-0.004396743606775999,-0.0009500498999841511,-6.4124,1.0
0,60,0,0,0.466901570558548,-0.00861389096826315,0.408444881439209,0.5065659284591675,-0.17506837844848633,0.44044747948646545,0.9997856020927429,-0.020361363887786865,-0.003429844742640853,-0.0015657625626772642,-7.3530,1.0
0,61,0,0,0.472220242023468,-0.04013014957308769,0.41379424929618835,0.50716632604599,-0.17868439853191376,0.4411601424217224,0.9999869465827942,-0.0037394969258457422,-0.0031142334919422865,-0.0015053324168547988,-7.8272,1.0
0,62,0,0,0.4762812554836273,-0.06778821349143982,0.41859516501426697,0.5062189698219299,-0.17514067888259888,0.4435369074344635,0.9992369413375854,0.038911595940589905,-0.0029304474592208862,-0.0016768570058047771,-7.8169,1.0
0,63,0,0,0.4787808954715729,-0.09128399938344955,0.4226458668708801,0.506978452205658,-0.15573334693908691,0.44651520252227783,0.9965272545814514,0.08319833874702454,-0.002988747786730528,-0.0015634108567610383,-7.8312,1.0
0,64,0,0,0.4800318777561188,-0.11066257953643799,0.42580389976501465,0.5070357918739319,-0.14545099437236786,0.4465053677558899,0.9939826130867004,0.1094789206981659,-0.0032970020547509193,-0.001427577342838049,-7.7991,1.0
0,65,0,0,0.48012396693229675,-0.12603624165058136,0.4279952049255371,0.5061312317848206,-0.13131320476531982,0.44594183564186096,0.99102383852005,0.13362926244735718,-0.0036571715027093887,-0.0012812272179871798,-7.5175,1.0
0,66,0,0,0.47880518436431885,-0.13729128241539001,0.42917758226394653,0.502228319644928,-0.10870525240898132,0.4454662501811981,0.988015353679657,0.1543017476797104,-0.003939350601285696,-0.0010988895082846284,-6.8442,1.0
0,67,0,0,0.4756714105606079,-0.14421038329601288,0.4292640686035156,0.4935496151447296,-0.07423320412635803,0.44584760069847107,0.9860597848892212,0.16633976995944977,-0.0040792557410895824,-0.0008564586169086397,-5.4069,1.0
0,68,0,0,0.4706052839756012,-0.14651642739772797,0.42864617705345154,0.48554664850234985,-0.032201189547777176,0.4483015239238739,0.9859809875488281,0.16680897772312164,-0.003995140548795462,-0.000662921229377389,-3.4446,1.0
0,69,0,0,0.46557626128196716,-0.14466290175914764,0.4290987253189087,0.48711317777633667,-0.0018048911588266492,0.4505985677242279,0.9855621457099915,0.16926613450050354,-0.0039795502088963985,-0.0006202913937158883,-2.5290,1.0
0,70,0,0,0.4626336991786957,-0.13978150486946106,0.43045833706855774,0.4922197163105011,0.018382247537374496,0.45153746008872986,0.9844175577163696,0.1757993847131729,-0.004037095699459314,-0.000558525905944407,-2.4710,1.0
0,71,0,0,0.46177172660827637,-0.1321621537208557,0.4318098723888397,0.4967918395996094,0.0344415120780468,0.452360063791275,0.9836205840110779,0.18020382523536682,-0.0041058738715946674,-0.000526843941770494,-2.4281,1.0
0,72,0,0,0.46280327439308167,-0.12184197455644608,0.4330415427684784,0.5030171871185303,0.05473608896136284,0.4538431465625763,0.9830505847930908,0.18328584730625153,-0.004167170263826847,-0.0005517153185792267,-2.2823,1.0
0,73,0,0,0.4657079875469208,-0.10877664387226105,0.4343300461769104,0.5122588276863098,0.0822688415646553,0.45627686381340027,0.9831077456474304,0.18297725915908813,-0.0042554158717393875,-0.0006038604187779129,-2.0584,1.0
0,74,0,0,0.47066739201545715,-0.09294381737709045,0.4359835088253021,0.5264149904251099,0.11831536889076233,0.46039652824401855,0.9846217632293701,0.1746448427438736,-0.004321353044360876,-0.0006853236118331552,-1.7570,1.0
0,75,0,0,0.47795766592025757,-0.074372299015522,0.4382438361644745,0.5435559153556824,0.15281888842582703,0.46505042910575867,0.9875012040138245,0.1575515866279602,-0.004296889062970877,-0.0006625467212870717,-1.8092,1.0
0,76,0,0,0.4878319203853607,-0.053256697952747345,0.4413083791732788,0.5636359453201294,0.18397463858127594,0.4689651429653168,0.9912693500518799,0.13178612291812897,-0.00416538305580616,-0.0002664129133336246,-3.1569,1.0
0,77,0,0,0.49855202436447144,-0.02999998815357685,0.44545793533325195,0.569694459438324,0.21957260370254517,0.5060834884643555,0.9996987581253052,0.024366993457078934,-0.002829920267686248,0.0007172013865783811,-4.2051,1.0
0,78,0,0,0.5083563923835754,-0.004881777334958315,0.45210763812065125,0.5685102343559265,0.22478924691677094,0.5113030672073364,0.9999819397926331,0.005450387019664049,-0.0024602983612567186,0.0006263750256039202,-4.9127,1.0
0,79,0,0,0.5171484351158142,0.022646307945251465,0.4598209857940674,0.5681961178779602,0.22725260257720947,0.5126937627792358,0.9999956488609314,-0.0016841697506606579,-0.0023270261008292437,0.0006035731639713049,-4.4109,1.0
0,80,0,0,0.5242017507553101,0.05270898714661598,0.4674023389816284,0.5675740838050842,0.22764955461025238,0.5140745639801025,0.9999963641166687,-0.0013175621861591935,-0.0022840395104140043,0.0005695140571333468,-3.7104,1.0
0,81,0,0,0.5290707349777222,0.08387769013643265,0.4741531014442444,0.5664107203483582,0.2259228229522705,0.5158731937408447,0.9999967813491821,0.0010278156260028481,-0.002222177805379033,0.0005236967117525637,-2.7841,1.0
0,82,0,0,0.5325568318367004,0.11277978867292404,0.4795078933238983,0.5669743418693542,0.2283988893032074,0.5149509906768799,0.999994158744812,-0.002562836743891239,-0.002183646894991398,0.0005280474433675408,-3.3284,1.0
0,83,0,0,0.5350900292396545,0.1381402313709259,0.4834081828594208,0.5675323605537415,0.2298496663570404,0.5136063694953918,0.9999803304672241,-0.005863337777554989,-0.002160876989364624,0.000556611455976963,-4.1099,1.0
0,84,0,0,0.5368021726608276,0.15991903841495514,0.4862453043460846,0.5676595568656921,0.22970107197761536,0.5133483409881592,0.9999887943267822,-0.004154061898589134,-0.002192826010286808,0.0005796767072752118,-4.5892,1.0
0,85,0,0,0.5379431247711182,0.17814986407756805,0.48845958709716797,0.5676011443138123,0.22880062460899353,0.5135059952735901,0.9999972581863403,-0.000532055739313364,-0.002229817910119891,0.000599464459810406,-5.0413,1.0
0,86,0,0,0.5387805700302124,0.19286929070949554,0.4902847111225128,0.5673527121543884,0.22662097215652466,0.5136346817016602,0.9999911785125732,0.0034964268561452627,-0.0022491845302283764,0.000618114834651351,-5.5119,1.0
0,87,0,0,0.5395283102989197,0.20411409437656403,0.49180611968040466,0.5669358372688293,0.22269710898399353,0.5131605863571167,0.9999644756317139,0.008101865649223328,-0.0022666342556476593,0.0006093222764320672,-6.0430,1.0
0,88,0,0,0.5399325489997864,0.21177417039871216,0.49206480383872986,0.5640419721603394,0.20834030210971832,0.5036990642547607,0.9996243119239807,0.027265649288892746,-0.0027749938890337944,0.00025911955162882805,-6.6895,1.0
0,89,0,0,0.5399904251098633,0.2157309502363205,0.48998042941093445,0.5377037525177002,0.10531026870012283,0.4531744718551636,0.9870235323905945,0.1605324149131775,-0.0037248535081744194,-0.00013005308574065566,-7.7933,1.0
0,90,0,0,0.5384925603866577,0.2154453694820404,0.4837266504764557,0.5061622262001038,0.05421404168009758,0.4557093381881714,0.9822784066200256,0.18738588690757751,-0.003912193700671196,-0.0005133573431521654,-2.1654,1.0
0,91,0,0,0.534094512462616,0.21019263565540314,0.4744153916835785,0.5044630169868469,0.04799487814307213,0.45627349615097046,0.98316490650177,0.18267831206321716,-0.0038678862620145082,-0.0004295188991818577,-2.1235,1.0
0,92,0,0,0.5290831327438354,0.20054258406162262,0.4651505649089813,0.4960002303123474,0.028637435287237167,0.4542262852191925,0.9842697381973267,0.1766299605369568,-0.0037914535496383905,-0.0006533414707519114,-2.0260,1.0
0,93,0,0,0.5243397355079651,0.1875346601009369,0.4564194977283478,0.49043285846710205,0.013714400120079517,0.45319870114326477,0.9854660034179688,0.16983026266098022,-0.0037452885881066322,-0.0006773464847356081,-2.0195,1.0
0,94,0,0,0.5195714235305786,0.17148075997829437,0.4481573700904846,0.4867871403694153,0.0013142795069143176,0.4525555670261383,0.9864934682846069,0.16375777125358582,-0.0036996137350797653,-0.0006729739252477884,-2.0726,1.0
0,95,0,0,0.5146109461784363,0.15233516693115234,0.44029951095581055,0.4825702905654907,-0.015812668949365616,0.4519331157207489,0.9880431294441223,0.15413330495357513,-0.003642571158707142,-0.0006755582289770246,-2.1662,1.0
0,96,0,0,0.5091752409934998,0.13010677695274353,0.4327510595321655,0.47905874252319336,-0.03306417539715767,0.4515324831008911,0.9898539781570435,0.14204204082489014,-0.0035677789710462093,-0.0006896028062328696,-2.3019,1.0
0,97,0,0,0.5041550993919373,0.10495983064174652,0.42661136388778687,0.4764454960823059,-0.05531693622469902,0.45141321420669556,0.9923410415649414,0.1234789788722992,-0.0034390902146697044,-0.0007400022004731,-2.6460,1.0
0,98,0,0,0.49988308548927307,0.07677050679922104,0.42216360569000244,0.481169193983078,-0.1187799870967865,0.44906124472618103,0.998397171497345,0.05648498982191086,-0.00329604628495872,-0.001294061541557312,-4.2816,1.0
0,99,0,0,0.4964568316936493,0.04607183858752251,0.4195857048034668,0.48959678411483765,-0.17387941479682922,0.4369265139102936,0.9919766187667847,-0.12632790207862854,-0.004764052107930183,-0.0008228109800256789,-6.1784,1.0
0,100,0,0,0.4928303360939026,0.012272455729544163,0.41825711727142334,0.472186803817749,-0.19088459014892578,0.43269893527030945,0.9821497201919556,-0.18804338574409485,-0.004587537609040737,-0.0007129930309019983,-6.8627,1.0
0,101,0,0,0.4883076846599579,-0.023159809410572052,0.41838720440864563,0.4698159098625183,-0.1765459179878235,0.43161383271217346,0.9762399196624756,-0.21665549278259277,-0.003959180321544409,-0.0005681455368176103,-6.9753,1.0
0,102,0,0,0.48464545607566833,-0.056438155472278595,0.4205143451690674,0.4716595411300659,-0.14637918770313263,0.4322575628757477,0.9711325168609619,-0.23851527273654938,-0.003446440678089857,-0.000446535850642249,-7.0137,1.0
0,103,0,0,0.4814136326313019,-0.08609712868928909,0.4222222566604614,0.4732743501663208,-0.1399073302745819,0.4320192337036133,0.969016432762146,-0.24697260558605194,-0.0033929417841136456,-0.00043875694973394275,-7.1596,1.0
0,104,0,0,0.4776310324668884,-0.11231359094381332,0.4224325716495514,0.4735628366470337,-0.13209325075149536,0.4315955936908722,0.9660953879356384,-0.2581658959388733,-0.0031650729943066835,-0.00035478020436130464,-7.2105,1.0
0,105,0,0,0.4731800854206085,-0.13485226035118103,0.4215194284915924,0.4741460680961609,-0.12094677984714508,0.4313898980617523,0.9635772705078125,-0.26741304993629456,-0.0029929536394774914,-0.00031555857276543975,-7.1070,1.0
0,106,0,0,0.4684182107448578,-0.15371429920196533,0.4199577569961548,0.4747138023376465,-0.11489752680063248,0.43101853132247925,0.9618266224861145,-0.27364450693130493,-0.002853668062016368,-0.00023301169858314097,-7.0618,1.0
0,107,0,0,0.46385458111763,-0.1691102683544159,0.4181419312953949,0.4748329520225525,-0.1171790063381195,0.43056371808052063,0.9610545039176941,-0.2763443887233734,-0.0028411229141056538,-0.0002443374542053789,-7.0808,1.0
0,108,0,0,0.45971062779426575,-0.18120300769805908,0.4162810444831848,0.47564470767974854,-0.11502492427825928,0.4303313195705414,0.9599767923355103,-0.28006628155708313,-0.0027079228311777115,-0.00023643052554689348,-7.1158,1.0
0,109,0,0,0.4560728371143341,-0.18996256589889526,0.41444358229637146,0.4774070382118225,-0.1050989031791687,0.43019306659698486,0.9584240317344666,-0.2853364944458008,-0.002539505250751972,-0.00013253359065856785,-7.0964,1.0
0,110,0,0,0.4531080722808838,-0.19536134600639343,0.41261300444602966,0.47999924421310425,-0.09119225293397903,0.4301593601703644,0.9570013284683228,-0.2900739908218384,-0.002323536202311516,-2.3695669369772077e-05,-7.0179,1.0
0,111,0,0,0.4509575366973877,-0.1973857283592224,0.4106976389884949,0.48368099331855774,-0.07209113240242004,0.4298514127731323,0.9553828239440918,-0.2953632175922394,-0.0020692998077720404,0.00010529239807510749,-6.8908,1.0
0,112,0,0,0.44974929094314575,-0.19607049226760864,0.40841230750083923,0.4867006242275238,-0.05223976448178291,0.4271802306175232,0.9516343474388123,-0.30722805857658386,-0.0017571492353454232,0.0001309421204496175,-6.6623,1.0
0,113,0,0,0.4492615759372711,-0.1910914033651352,0.4053175449371338,0.4908732771873474,-0.017603982239961624,0.4228785037994385,0.9476171135902405,-0.3194054067134857,-0.001384209026582539,0.00022803564206697047,-6.2461,1.0
0,114,0,0,0.44864970445632935,-0.18167608976364136,0.4011622667312622,0.49798309803009033,0.0497082881629467,0.42298489809036255,0.9527495503425598,-0.30375438928604126,-0.0010893308790400624,0.0006546845543198287,-5.8044,1.0
0,115,0,0,0.44822120666503906,-0.16798940300941467,0.3964827060699463,0.5068559050559998,0.11021608114242554,0.42626407742500305,0.9616932272911072,-0.2741246819496155,-0.0009988960810005665,0.0008935922523960471,-5.2926,1.0
0,116,0,0,0.4493936002254486,-0.1515527367591858,0.3925251364707947,0.5195664167404175,0.15635302662849426,0.43155723810195923,0.9701671600341797,-0.24243253469467163,-0.0009715806809253991,0.0010575252817943692,-4.7133,1.0
0,117,0,0,0.4520505964756012,-0.13278956711292267,0.3900751769542694,0.5369651913642883,0.196323424577713,0.44819048047065735,0.9837972521781921,-0.1792769432067871,-0.0013615197967737913,0.0009674507891759276,-3.8995,1.0
0,118,0,0,0.45638903975486755,-0.11230253428220749,0.3901642858982086,0.5557203888893127,0.21406765282154083,0.47343531250953674,0.9940047860145569,-0.10931918770074844,-0.0018103041220456362,0.0006913190591149032,-3.0213,1.0
0,119,0,0,0.4611950218677521,-0.0911489799618721,0.39303290843963623,0.5671026110649109,0.21789231896400452,0.5134257674217224,0.9999208450317383,0.01233682967722416,-0.0023794439621269703,0.0005980858113616705,-3.1074,1.0
0,120,0,0,0.46636614203453064,-0.0696076974272728,0.3989579379558563,0.5613066554069519,0.1992792785167694,0.4762466549873352,0.9947795271873474,0.10196208208799362,-0.0041824281215667725,0.00018652237486094236,-5.3559,1.0
0,121,0,0,0.47264784574508667,-0.04654356464743614,0.40648266673088074,0.5539525747299194,0.18344219028949738,0.4656928479671478,0.9904404282569885,0.13787102699279785,-0.004399396944791079,-5.193047400098294e-06,-5.5699,1.0
0,122,0,0,0.4793606996536255,-0.02091078832745552,0.4143241047859192,0.5462823510169983,0.17021720111370087,0.4646303355693817,0.9881104826927185,0.153684601187706,-0.004327401518821716,-0.00026870620786212385,-3.8703,1.0
